"","ID","X.x","locality","sites","region","area","biomassarea1","biomassarea2","biomassarea","lon","lat","grav_total","Age_of_protection","Class","distprox","X.y","pare5in","pare15in","pare5inN","pare15inN","pare5out","pare15out","pare5outN","pare15outN","pare5btw","pare15btw","pare5LR","pare15LR","parein","pare25in","pareinN","pare25inN","pareout","pare25out","pareoutN","pare25outN","parebtw","pare25btw","pare25LR","pareLR","crypto5in","crypto15in","crypto35in","crypto5inN","crypto15inN","crypto35inN","crypto5out","crypto15out","crypto35out","crypto5outN","crypto15outN","crypto35outN","crypto5btw","crypto15btw","crypto35btw","crypto5LR","crypto15LR","crypto35LR","cryptoin","cryptoinN","cryptoout","cryptooutN","cryptobtw","cryptoLR","transi5in","transi15in","transi35in","transi5inN","transi15inN","transi35inN","transi5out","transi15out","transi35out","transi5outN","transi15outN","transi35outN","transi5btw","transi15btw","transi35btw","transi5LR","transi15LR","transi35LR","transiin","transiinN","transiout","transioutN","transibtw","transiLR","residin","resid5in","resid15in","resid35in","residinN","resid5inN","resid15inN","resid35inN","residout","resid5out","resid15out","resid35out","residoutN","resid5outN","resid15outN","resid35outN","residbtw","resid5btw","resid15btw","resid35btw","residLR","resid5LR","resid15LR","resid35LR","TotalinN","TotaloutN","Totalbtw","TotalLR","logbiomassarea"
"21","V10841",175,"ilha_gde","ilha_gde_4","sw_atlantic",680,34.0138156298487,34.0138156298487,37.4223697192124,-44.1595,-23.09,978.1457195,0,"Fished",249.938229516795,938,8,11,0.00054043099371749,0.000743092616361548,20,34,0.00135107748429372,0.00229683172329933,6.55519480519481,2327.93648987299,768,207,28,12,0.00189150847801121,0.000810646490576235,21,8,0.00141863135850841,0.00054043099371749,57709.3700135552,1788.74521229491,220,9,32,10,5,0.00216172397486996,0.000675538742146862,0.000337769371073431,37,6,5,0.00249949334594339,0.000405323245288117,0.000337769371073431,5564.79644005315,88872.5,28483.5,621,247,28,33,0.00222927784908465,31,0.00209417010065527,1809464.13727078,165,14,20,16,0.000945754239005607,0.00135107748429372,0.00108086198743498,28,39,19,0.00189150847801121,0.00263460109437276,0.00128352361007904,17813.8463612827,11962.0064448722,7986.23777460179,568,40,4,19,0.00128352361007904,13,0.000878200364790921,3215.83833375087,30,28,35,43,37,0.00189150847801121,0.00236438559751402,0.00290481659123151,0.00249949334594339,21,47,48,35,0.00141863135850841,0.00317503208809025,0.00324258596230494,0.00236438559751402,57709.3700135552,141979.045923459,89257.7100193749,66102.0328061345,9,581,207,34,0.0164155914341688,0.0220225629939877,462144.912666751,3525,3.62226864645207
"22","V10841",173,"ilha_gde","ilha_gde_2","sw_atlantic",1120,56.8476160443407,56.8476160443407,61.564740470342,-44.2598,-23.0787,1055.499016,0,"Fished",242.251140050098,938,8,11,0.00054043099371749,0.000743092616361548,20,34,0.00135107748429372,0.00229683172329933,6.55519480519481,2327.93648987299,768,207,28,12,0.00189150847801121,0.000810646490576235,21,8,0.00141863135850841,0.00054043099371749,57709.3700135552,1788.74521229491,220,9,32,10,5,0.00216172397486996,0.000675538742146862,0.000337769371073431,37,6,5,0.00249949334594339,0.000405323245288117,0.000337769371073431,5564.79644005315,88872.5,28483.5,621,247,28,33,0.00222927784908465,31,0.00209417010065527,1809464.13727078,165,14,20,16,0.000945754239005607,0.00135107748429372,0.00108086198743498,28,39,19,0.00189150847801121,0.00263460109437276,0.00128352361007904,17813.8463612827,11962.0064448722,7986.23777460179,568,40,4,19,0.00128352361007904,13,0.000878200364790921,3215.83833375087,30,28,35,43,37,0.00189150847801121,0.00236438559751402,0.00290481659123151,0.00249949334594339,21,47,48,35,0.00141863135850841,0.00317503208809025,0.00324258596230494,0.00236438559751402,57709.3700135552,141979.045923459,89257.7100193749,66102.0328061345,9,581,207,34,0.0164155914341688,0.0220225629939877,462144.912666751,3525,4.12008931169696
"23","V10841",174,"ilha_gde","ilha_gde_3","sw_atlantic",640,26.0705817852855,26.0705817852855,29.0645971386316,-44.398,-23.0522,763.3099146,0,"Fished",232.739072214199,938,8,11,0.00054043099371749,0.000743092616361548,20,34,0.00135107748429372,0.00229683172329933,6.55519480519481,2327.93648987299,768,207,28,12,0.00189150847801121,0.000810646490576235,21,8,0.00141863135850841,0.00054043099371749,57709.3700135552,1788.74521229491,220,9,32,10,5,0.00216172397486996,0.000675538742146862,0.000337769371073431,37,6,5,0.00249949334594339,0.000405323245288117,0.000337769371073431,5564.79644005315,88872.5,28483.5,621,247,28,33,0.00222927784908465,31,0.00209417010065527,1809464.13727078,165,14,20,16,0.000945754239005607,0.00135107748429372,0.00108086198743498,28,39,19,0.00189150847801121,0.00263460109437276,0.00128352361007904,17813.8463612827,11962.0064448722,7986.23777460179,568,40,4,19,0.00128352361007904,13,0.000878200364790921,3215.83833375087,30,28,35,43,37,0.00189150847801121,0.00236438559751402,0.00290481659123151,0.00249949334594339,21,47,48,35,0.00141863135850841,0.00317503208809025,0.00324258596230494,0.00236438559751402,57709.3700135552,141979.045923459,89257.7100193749,66102.0328061345,9,581,207,34,0.0164155914341688,0.0220225629939877,462144.912666751,3525,3.36952084035303
"24","V10841",342,"rio_de_janeiro","rio_de_janeiro_1","sw_atlantic",440,32.4649991130297,32.4649991130297,48.5929471141391,-43.2061,-23.0319,4257.436837,0,"Fished",337.76981882787,938,8,11,0.00054043099371749,0.000743092616361548,20,34,0.00135107748429372,0.00229683172329933,6.55519480519481,2327.93648987299,768,207,28,12,0.00189150847801121,0.000810646490576235,21,8,0.00141863135850841,0.00054043099371749,57709.3700135552,1788.74521229491,220,9,32,10,5,0.00216172397486996,0.000675538742146862,0.000337769371073431,37,6,5,0.00249949334594339,0.000405323245288117,0.000337769371073431,5564.79644005315,88872.5,28483.5,621,247,28,33,0.00222927784908465,31,0.00209417010065527,1809464.13727078,165,14,20,16,0.000945754239005607,0.00135107748429372,0.00108086198743498,28,39,19,0.00189150847801121,0.00263460109437276,0.00128352361007904,17813.8463612827,11962.0064448722,7986.23777460179,568,40,4,19,0.00128352361007904,13,0.000878200364790921,3215.83833375087,30,28,35,43,37,0.00189150847801121,0.00236438559751402,0.00290481659123151,0.00249949334594339,21,47,48,35,0.00141863135850841,0.00317503208809025,0.00324258596230494,0.00236438559751402,57709.3700135552,141979.045923459,89257.7100193749,66102.0328061345,9,581,207,34,0.0164155914341688,0.0220225629939877,462144.912666751,3525,3.88347839926711
"25","V10841",172,"ilha_gde","ilha_gde_1","sw_atlantic",640,50.4683609586878,50.4683609586878,80.1871098144184,-44.1453,-23.1859,541.9600601,0,"Fished",245.335151112082,938,8,11,0.00054043099371749,0.000743092616361548,20,34,0.00135107748429372,0.00229683172329933,6.55519480519481,2327.93648987299,768,207,28,12,0.00189150847801121,0.000810646490576235,21,8,0.00141863135850841,0.00054043099371749,57709.3700135552,1788.74521229491,220,9,32,10,5,0.00216172397486996,0.000675538742146862,0.000337769371073431,37,6,5,0.00249949334594339,0.000405323245288117,0.000337769371073431,5564.79644005315,88872.5,28483.5,621,247,28,33,0.00222927784908465,31,0.00209417010065527,1809464.13727078,165,14,20,16,0.000945754239005607,0.00135107748429372,0.00108086198743498,28,39,19,0.00189150847801121,0.00263460109437276,0.00128352361007904,17813.8463612827,11962.0064448722,7986.23777460179,568,40,4,19,0.00128352361007904,13,0.000878200364790921,3215.83833375087,30,28,35,43,37,0.00189150847801121,0.00236438559751402,0.00290481659123151,0.00249949334594339,21,47,48,35,0.00141863135850841,0.00317503208809025,0.00324258596230494,0.00236438559751402,57709.3700135552,141979.045923459,89257.7100193749,66102.0328061345,9,581,207,34,0.0164155914341688,0.0220225629939877,462144.912666751,3525,4.38436277644874
"26","V10842",358,"santa_catarina","santa_catarina_1","sw_atlantic",12560,88.8382290612771,88.8382290612771,124.274135540824,-48.3575,-27.281,269.533681,19,"Restricted",2.1270984896135,939,9,9,0.000607984867932176,0.000607984867932176,26,25,0.00175640072958184,0.00168884685536716,883.376618442569,397.309205686535,738,195,29,7,0.0019590623522259,0.000472877119502804,19,11,0.00128352361007904,0.000743092616361548,155359.293992934,3157.77604068566,40,2,28,11,8,0.00189150847801121,0.000743092616361548,0.00054043099371749,40,4,4,0.00270215496858745,0.000270215496858745,0.000270215496858745,9285.14333960127,87916,81487.1666666667,615,138,27,28,0.00189150847801121,25,0.00168884685536716,48020.1369999521,70,14,21,17,0.000945754239005607,0.00141863135850841,0.00114841586164967,34,36,17,0.00229683172329933,0.0024319394717287,0.00114841586164967,1252.73904563946,12138.6467793101,9346.8748542098,518,51,3,18,0.00121596973586435,11,0.000743092616361548,1649.49610397343,15,29,34,37,35,0.0019590623522259,0.00229683172329933,0.00249949334594339,0.00236438559751402,19,42,51,30,0.00128352361007904,0.00283726271701682,0.003445247584949,0.00202661622644059,155359.293992934,196375.478408499,47063.8332276173,70909.1688369285,2,622,186,8,0.0155373910693778,0.0216172397486996,520213.513023287,3141,4.82248989593823
"27","V10843",362,"santa_catarina","santa_catarina_5","sw_atlantic",1840,57.2340811158763,57.2340811158763,108.822839635517,-48.5196,-27.1194,315.0316408,0,"Fished",15.9593935761617,940,14,19,0.000945754239005607,0.00128352361007904,15,23,0.00101330811322029,0.00155373910693778,552.495101848142,276.892491800115,310,54,27,10,0.00182395460379653,0.000675538742146862,19,15,0.00128352361007904,0.00101330811322029,1139.88234022266,1037.15637716611,0,1,36,23,4,0.0024319394717287,0.00155373910693778,0.000270215496858745,17,7,3,0.00114841586164967,0.000472877119502804,0.000202661622644059,10942.4813896858,10116.1666666667,8352,180,51,0,29,0.0019590623522259,19,0.00128352361007904,9839.08845259306,5,12,11,9,0.000810646490576235,0.000743092616361548,0.000607984867932176,15,27,18,0.00101330811322029,0.00182395460379653,0.00121596973586435,6286.65418024869,1047.98557656985,1310.54463470491,352,27,3,4,0.000270215496858745,20,0.00135107748429372,750.299285466855,45,27,34,36,29,0.00182395460379653,0.00229683172329933,0.0024319394717287,0.0019590623522259,19,20,32,27,0.00128352361007904,0.00135107748429372,0.00216172397486996,0.00182395460379653,1139.88234022266,20972.0205385491,11437.9656395086,15424.821243973,1,195,27,2,0.0160102681888806,0.0147942984530163,87757.183840721,1201,4.68972123551163
"28","V10843",360,"santa_catarina","santa_catarina_3","sw_atlantic",2560,107.486189490072,107.486189490072,119.905196765031,-48.3991,-27.1746,326.1445974,19,"Restricted",5.45588595644266,940,14,19,0.000945754239005607,0.00128352361007904,15,23,0.00101330811322029,0.00155373910693778,552.495101848142,276.892491800115,310,54,27,10,0.00182395460379653,0.000675538742146862,19,15,0.00128352361007904,0.00101330811322029,1139.88234022266,1037.15637716611,0,1,36,23,4,0.0024319394717287,0.00155373910693778,0.000270215496858745,17,7,3,0.00114841586164967,0.000472877119502804,0.000202661622644059,10942.4813896858,10116.1666666667,8352,180,51,0,29,0.0019590623522259,19,0.00128352361007904,9839.08845259306,5,12,11,9,0.000810646490576235,0.000743092616361548,0.000607984867932176,15,27,18,0.00101330811322029,0.00182395460379653,0.00121596973586435,6286.65418024869,1047.98557656985,1310.54463470491,352,27,3,4,0.000270215496858745,20,0.00135107748429372,750.299285466855,45,27,34,36,29,0.00182395460379653,0.00229683172329933,0.0024319394717287,0.0019590623522259,19,20,32,27,0.00128352361007904,0.00135107748429372,0.00216172397486996,0.00182395460379653,1139.88234022266,20972.0205385491,11437.9656395086,15424.821243973,1,195,27,2,0.0160102681888806,0.0147942984530163,87757.183840721,1201,4.78670140358821
"29","V10844",361,"santa_catarina","santa_catarina_4","sw_atlantic",1600,31.6925444762073,31.6925444762073,46.8949577235503,-48.432,-27.8455,253.218654,19,"Restricted",1.79393051829433,941,29,26,0.0019590623522259,0.00175640072958184,20,16,0.00135107748429372,0.00108086198743498,1862.54451170208,314.977689260391,28,0,28,22,0.00189150847801121,0.0014861852327231,13,9,0.000878200364790921,0.000607984867932176,332.207489497451,631.382747629903,20,0,40,20,2,0.00270215496858745,0.00135107748429372,0.000135107748429372,24,8,4,0.00162129298115247,0.00054043099371749,0.000270215496858745,2035.34157479924,49319.5833333333,33489,9,0,0,26,0.00175640072958184,15,0.00101330811322029,3408.54837845119,0,21,26,10,0.00141863135850841,0.00175640072958184,0.000675538742146862,14,20,10,0.000945754239005607,0.00135107748429372,0.000675538742146862,148.272151459651,1026.13223170584,444.23206798533,22,2,0,6,0.000405323245288117,5,0.000337769371073431,122.233507136139,0,28,40,49,29,0.00189150847801121,0.00270215496858745,0.00331013983651962,0.0019590623522259,13,25,31,14,0.000878200364790921,0.00168884685536716,0.00209417010065527,0.000945754239005607,332.207489497451,11515.4239916858,19330.3752854941,17536.5612583523,0,16,1,0,0.0212119165034115,0.0131730054718638,137653.826843408,98,3.84791015844755
"30","V10844",359,"santa_catarina","santa_catarina_2","sw_atlantic",2840,16.9489384567741,16.9489384567741,72.9002729181436,-48.4679,-27.6942,1134.770139,0,"Fished",18.6393309092567,941,29,26,0.0019590623522259,0.00175640072958184,20,16,0.00135107748429372,0.00108086198743498,1862.54451170208,314.977689260391,28,0,28,22,0.00189150847801121,0.0014861852327231,13,9,0.000878200364790921,0.000607984867932176,332.207489497451,631.382747629903,20,0,40,20,2,0.00270215496858745,0.00135107748429372,0.000135107748429372,24,8,4,0.00162129298115247,0.00054043099371749,0.000270215496858745,2035.34157479924,49319.5833333333,33489,9,0,0,26,0.00175640072958184,15,0.00101330811322029,3408.54837845119,0,21,26,10,0.00141863135850841,0.00175640072958184,0.000675538742146862,14,20,10,0.000945754239005607,0.00135107748429372,0.000675538742146862,148.272151459651,1026.13223170584,444.23206798533,22,2,0,6,0.000405323245288117,5,0.000337769371073431,122.233507136139,0,28,40,49,29,0.00189150847801121,0.00270215496858745,0.00331013983651962,0.0019590623522259,13,25,31,14,0.000878200364790921,0.00168884685536716,0.00209417010065527,0.000945754239005607,332.207489497451,11515.4239916858,19330.3752854941,17536.5612583523,0,16,1,0,0.0212119165034115,0.0131730054718638,137653.826843408,98,4.28909238274071
"31","V10845",107,"cverde","cverde_1","eastern_atlantic",7720,275.85892949097,275.85892949097,361.864270819389,-24.7669,16.7764,10.60280489,0,"Fished",0.836572493403018,942,10,10,0.000675538742146862,0.000675538742146862,17,19,0.00114841586164967,0.00128352361007904,114.812671220186,27.2194444444444,176,132,44,1,0.00297237046544619,6.75538742146862e-05,6,16,0.000405323245288117,0.00108086198743498,473.419508054593,0,160,22,26,6,7,0.00175640072958184,0.000405323245288117,0.000472877119502804,22,8,1,0.0014861852327231,0.00054043099371749,6.75538742146862e-05,62267.0349509311,302.95,0,109,22,19,34,0.00229683172329933,14,0.000945754239005607,58.388746342464,90,1,1,1,6.75538742146862e-05,6.75538742146862e-05,6.75538742146862e-05,21,24,13,0.00141863135850841,0.00162129298115247,0.000878200364790921,0,0,0,132,58,30,1,6.75538742146862e-05,3,0.000202661622644059,0,450,44,24,33,41,0.00297237046544619,0.00162129298115247,0.00222927784908465,0.00276970884280213,6,22,26,9,0.000405323245288117,0.0014861852327231,0.00175640072958184,0.000607984867932176,473.419508054593,23.7766350872693,34287.3798353824,10784.584155829,22,93,81,25,0.0108761737485645,0.0133756670945079,107807.757692894,1037,5.89126919902939
"32","V1130",96,"cook_islands_sp","cook_islands_sp_1","polynesian",12000,358.842018445937,358.842018445937,484.120963759405,-163.1124,-13.249,0.000161209,2,"Restricted",6.07821059970945,1448,1,1,6.75538742146862e-05,6.75538742146862e-05,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.000405323245288117,0,0,0,0,0,6,0,0,0.000405323245288117,0,0,10,0,0,0.000675538742146862,0,0,10.8333333333333,0,0,2,0,0,1,6.75538742146862e-05,6,0.000405323245288117,4534.32974749605,0,4,1,0,0.000270215496858745,6.75538742146862e-05,0,6,5,3,0.000405323245288117,0.000337769371073431,0.000202661622644059,14.5,11.5056022408964,0,10,0,0,0,0,2,0.000135107748429372,0,0,0,7,5,1,0,0.000472877119502804,0.000337769371073431,6.75538742146862e-05,6,11,9,7,0.000405323245288117,0.000743092616361548,0.000607984867932176,0.000472877119502804,0,731.174508336998,11877.1649081114,11241.1392923177,0,2,0,0,0.00175640072958184,0.003445247584949,23886.3176443403,14,6.18233480061329
"33","V11351",304,"pualu_kaimeer","pualu_kaimeer_1","central_iwp",2000,272.452682014483,272.452682014483,279.166100158378,132.011,-5.1553,2.374607647,0,"Fished",16.4072279375262,1505,34,28,0.00229683172329933,0.00189150847801121,36,36,0.0024319394717287,0.0024319394717287,2213.09036649028,7230.85920324597,14,0,40,14,0.00270215496858745,0.000945754239005607,60,12,0.00405323245288117,0.000810646490576235,4765.32351779083,1600.42744054714,0,0,64,5,3,0.00432344794973992,0.000337769371073431,0.000202661622644059,98,19,8,0.00662027967303925,0.00128352361007904,0.00054043099371749,786400.132568956,133237.952380952,23765.3666666667,2,0,0,33,0.00222927784908465,68,0.00459366344659866,6958.61581173324,0,13,11,1,0.000878200364790921,0.000743092616361548,6.75538742146862e-05,77,82,43,0.00520164831453084,0.00553941768560427,0.00290481659123151,382345.720114295,40546.2598514456,1062.88061989394,0,0,0,1,6.75538742146862e-05,35,0.00236438559751402,857.916308079452,0,40,70,86,54,0.00270215496858745,0.00472877119502804,0.00580963318246301,0.00364790920759306,60,113,122,99,0.00405323245288117,0.00763358778625954,0.00824157265419172,0.00668783354725393,4765.32351779083,12099.0699748596,38664.2144091094,5496.29108036755,0,3,1,0,0.0258731338242248,0.0503276362899412,1434662.26467683,20,5.63180694574563
"34","V11359",177,"kai_ketjil","kai_ketjil_1","central_iwp",2000,386.676171415315,386.676171415315,389.435215166779,132.6854,-5.5776,71.17422883,0,"Fished",17.6133073322291,1513,52,54,0.00351280145916368,0.00364790920759306,32,45,0.00216172397486996,0.00303992433966088,7510.61261900698,15276.4297794677,1528,357,88,37,0.00594474093089239,0.00249949334594339,47,12,0.00317503208809025,0.000810646490576235,9781.99590344818,15685.0206409746,390,27,73,22,19,0.00493143281767209,0.0014861852327231,0.00128352361007904,85,16,7,0.00574207930824833,0.00108086198743498,0.000472877119502804,38216.5708014312,21953.0666666667,41964.55,892,189,84,95,0.00641761805039519,60,0.00405323245288117,5524.4160966867,320,25,23,6,0.00168884685536716,0.00155373910693778,0.000405323245288117,68,64,41,0.00459366344659866,0.00432344794973992,0.00276970884280213,4994.70113491188,5873.83556367495,325.894574660253,56,0,0,4,0.000270215496858745,29,0.0019590623522259,222.983426913791,0,88,96,101,108,0.00594474093089239,0.00648517192460988,0.00682294129568331,0.00729581841518611,47,85,126,62,0.00317503208809025,0.00574207930824833,0.00851178815105046,0.00418834020131055,9781.99590344818,27985.9624110604,3919.3236324242,1722.61310255139,27,928,170,77,0.0416131865162467,0.0434371411200432,185428.58092683,4671,5.96469752327848
"35","V11367",178,"kai_ketjil","kai_ketjil_2","central_iwp",2000,307.562796556432,307.562796556432,311.476693828077,132.6065,-5.6531,63.42521664,0,"Fished",15.8048229629924,1522,72,75,0.00486387894345741,0.00506654056610147,43,51,0.00290481659123151,0.003445247584949,72761.5005491871,43874.8010343742,58,39,68,39,0.00459366344659866,0.00263460109437276,68,20,0.00459366344659866,0.00135107748429372,157323.602946807,12555.8679714967,0,1,105,18,5,0.00709315679254205,0.00121596973586435,0.000337769371073431,108,19,8,0.00729581841518611,0.00128352361007904,0.00054043099371749,5429.68539694219,2198071.7111111,204432.338095239,107,0,0,79,0.00533675606296021,76,0.00513409444031615,34047.6592366809,5,18,20,9,0.00121596973586435,0.00135107748429372,0.000607984867932176,69,71,41,0.00466121732081335,0.00479632506924272,0.00276970884280213,251063.625232942,9330.99227741093,20836.2375522048,0,0,0,4,0.000270215496858745,30,0.00202661622644059,1761551.94293487,0,68,123,152,102,0.00459366344659866,0.0083091265284064,0.0102681888806323,0.00689049516989799,68,127,162,101,0.00459366344659866,0.00857934202526515,0.0109437276227792,0.00682294129568331,157323.602946807,41459.6541601785,91271.7132062115,50287.0999674311,1,86,46,3,0.0498547591704384,0.0553941768560427,3001375.22655472,339,5.74132451625691
